stdID,mid-term,final,faculty,department
std1560,100,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1561,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1562,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1563,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1564,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1565,88,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1566,84,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1567,100,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1568,88,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1569,100,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1570,100,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1571,60,60,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1572,36,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1573,56,64,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1574,64,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1575,69,61,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1576,89,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1577,86,82,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1578,89,88,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1579,70,73,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1580,77,79,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1581,51,66,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1582,31,56,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1583,86,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1584,86,85,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1585,80,61,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1586,83,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1587,54,53,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1588,75,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1589,83,73,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1590,68,73,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1591,81,66,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1592,64,76,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1593,80,73,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1594,68,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1595,92,82,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1596,87,52,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1597,84,74,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1598,58,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1599,46,56,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1600,89,76,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1601,61,73,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1602,74,58,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1603,89,79,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1604,80,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1605,37,38,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1606,75,71,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1607,89,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1608,83,73,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1609,82,73,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1610,80,88,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1611,87,51,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1612,50,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1613,62,71,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1614,57,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1615,68,61,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1616,77,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1617,47,27,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1618,60,42,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1619,59,71,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1620,61,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Beden Eğitimi ve Spor Öğretmenliği
std1621,51,39,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1622,68,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1623,74,55,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1624,89,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1625,80,55,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1626,75,60,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1627,75,58,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1628,80,62,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1629,62,59,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1630,75,55,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1631,77,56,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1632,43,51,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1633,67,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1634,72,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1635,71,61,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1636,70,56,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1637,89,52,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1638,52,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1639,53,54,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1640,49,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1641,57,66,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1642,71,51,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1643,52,46,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1644,69,56,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1645,86,61,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1646,80,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1647,61,71,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1648,75,58,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1649,80,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1650,61,59,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1651,86,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1652,77,73,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1653,75,57,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1654,74,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1655,37,33,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1656,65,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1657,68,55,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1658,64,61,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1659,75,54,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1660,77,62,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1661,84,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1662,55,65,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1663,84,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1664,55,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1665,84,46,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1666,68,56,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1667,58,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1668,69,55,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1669,83,51,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1670,66,57,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1671,74,52,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1672,71,56,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1673,70,57,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1674,72,51,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1675,71,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1676,55,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1677,25,33,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1678,42,61,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1679,45,53,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1680,28,58,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1681,37,25,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Antrenörlük Eğitimi
std1682,55,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1683,52,66,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1684,66,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1685,71,57,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1686,63,58,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1687,58,62,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1688,86,79,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1689,74,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1690,89,73,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1691,66,61,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1692,72,55,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1693,87,65,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1694,64,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1695,89,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1696,72,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1697,75,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1698,65,58,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1699,68,56,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1700,81,58,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1701,78,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1702,52,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1703,64,58,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1704,64,36,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1705,70,56,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1706,63,61,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1707,49,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1708,52,66,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1709,81,76,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1710,75,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1711,75,62,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1712,45,71,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1713,71,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1714,64,79,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1715,69,61,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1716,78,58,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1717,69,51,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1718,65,61,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1719,72,58,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1720,87,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1721,62,65,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1722,77,67,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1723,61,33,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1724,71,61,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1725,82,64,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1726,81,62,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1727,75,50,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1728,74,65,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1729,74,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1730,75,53,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1731,83,79,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1732,49,53,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1733,61,33,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1734,48,70,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1735,51,49,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1736,55,42,BEDEN EĞİTİMİ VE SPOR YÜKSEKOKULU,Spor Yöneticiliği
std1737,88,88,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1738,84,96,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1739,100,92,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1740,100,92,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1741,100,80,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1742,100,84,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1743,100,88,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1744,100,96,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1745,100,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1746,100,80,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1747,96,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1748,84,60,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1749,92,92,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1750,88,88,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1751,96,88,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1752,96,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1753,100,96,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1754,100,80,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1755,80,88,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1756,84,72,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1757,84,72,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1758,100,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1759,100,92,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1760,96,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1761,96,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1762,76,68,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1763,100,92,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1764,84,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1765,88,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1766,100,72,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1767,100,80,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1768,92,92,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1769,100,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1770,76,96,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1771,100,80,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1772,84,84,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1773,100,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1774,100,80,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1775,100,96,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1776,80,64,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1777,100,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1778,84,88,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1779,84,88,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1780,84,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1781,100,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1782,96,92,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1783,100,84,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1784,84,64,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1785,100,92,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1786,84,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1787,100,84,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1788,96,83,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1789,100,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1790,92,88,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1791,100,84,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1792,76,86,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1793,100,92,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1794,100,88,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1795,92,80,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1796,100,88,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1797,64,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1798,100,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1799,76,68,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1800,76,76,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1801,100,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
